name,mass,year,reclat,reclong,GeoLocation
Dar al Gani 477,16128,1998,27.74767,16.003,"(27.747670, 16.003000)"
Jiddat al Harasis 267,16005.5,2005,19.9997,56.41108,"(19.999700, 56.411080)"
Beardsley,16000,1929,39.8,-101.2,"(39.800000, -101.200000)"
Achilles,16000,1924,39.77667,-100.81333,"(39.776670, -100.813330)"
Allan Hills 84006,16000,1984,-76.76228,158.77438,"(-76.762280, 158.774380)"
Bluff (b),16000,1917,29.86306,-96.92667,"(29.863060, -96.926670)"
Coldwater (stone),16000,1924,37.26667,-99.33333,"(37.266670, -99.333330)"
Dimboola,16000,1944,-36.5,142.03333,"(-36.500000, 142.033330)"
Hassayampa,16000,1963,33.75,-112.66667,"(33.750000, -112.666670)"
Isheyevo,16000,2003,53.61667,56.33333,"(53.616670, 56.333330)"
Jiddat al Harasis 628,16000,2009,19.83956,55.76756,"(19.839560, 55.767560)"
LaPaz Icefield 03550,16000,2002,,,
Northwest Africa 099,16000,2000,,,
Northwest Africa 1941,16000,2003,,,
Northwest Africa 2923,16000,2005,,,
Skookum,16000,1905,63.91667,-139.33333,"(63.916670, -139.333330)"
Zerkaly,16000,1956,52.13333,81.96667,"(52.133330, 81.966670)"
Bodaibo,15900,1907,57.85,114.2,"(57.850000, 114.200000)"
Fort Pierre,15900,1856,44.35,-100.38333,"(44.350000, -100.383330)"
Kodaikanal,15900,1898,10.26667,77.4,"(10.266670, 77.400000)"
Sayh al Uhaymir 499,15900,2009,20.76467,57.26967,"(20.764670, 57.269670)"
Tryon,15900,1934,41.55,-100.96667,"(41.550000, -100.966670)"
Larkman Nunatak 04328,15850,2004,,,
Hammadah al Hamra 148,15770,1995,28.71967,12.86433,"(28.719670, 12.864330)"
Ashuwairif 004,15750,2008,29.36583,14.27611,"(29.365830, 14.276110)"
Ellicott,15700,1960,38.80778,-104.56944,"(38.807780, -104.569440)"
Rancho Gomelia,15650,1975,24.51667,-105.25,"(24.516670, -105.250000)"
Millarville,15636,1977,50.79722,-114.30944,"(50.797220, -114.309440)"
Blanca Estela,15600,2002,-25,-69.5,"(-25.000000, -69.500000)"
Claytonville,15600,1964,34.34667,-101.49,"(34.346670, -101.490000)"
Baszkówka,15500,1994,52.03333,20.93583,"(52.033330, 20.935830)"
Haxtun,15500,1975,40.45667,-102.57834,"(40.456670, -102.578340)"
Maria Elena (1935),15500,1935,-22.33333,-69.66667,"(-22.333330, -69.666670)"
Northwest Africa 2884,15441,2001,,,
Albin (stone),15400,1949,41.41667,-104.1,"(41.416670, -104.100000)"
Campbellsville,15400,1929,37.36667,-85.36667,"(37.366670, -85.366670)"
Mayodan,15400,1920,36.38333,-79.86667,"(36.383330, -79.866670)"
Um-Hadid,15400,,21.695,50.59667,"(21.695000, 50.596670)"
Allan Hills A77226,15323,1977,-76.71667,159.66667,"(-76.716670, 159.666670)"
Cumulus Hills 04062,15315,2003,,,
Channing,15300,1936,35.71667,-102.28333,"(35.716670, -102.283330)"
Dhofar 360,15300,2000,19.04002,54.78383,"(19.040020, 54.783830)"
São João Nepomuceno,15300,1960,-21.55,-43.01667,"(-21.550000, -43.016670)"
Tinnie,15300,1978,33.38333,-105.25,"(33.383330, -105.250000)"
Derrick Peak A78001,15200,1978,-80.06667,156.38333,"(-80.066670, 156.383330)"
Eli Elwah,15200,1888,-34.5,144.71667,"(-34.500000, 144.716670)"
Northwest Africa 4120,15200,,,,
Nordheim,15150,1932,28.86667,-97.61667,"(28.866670, -97.616670)"
Appley Bridge,15000,1914,53.58333,-2.71667,"(53.583330, -2.716670)"
Bansur,15000,1892,27.7,76.33333,"(27.700000, 76.333330)"
Castrovillari,15000,1583,39.8,16.2,"(39.800000, 16.200000)"
Vigarano,15000,1910,44.85,11.4,"(44.850000, 11.400000)"
Dar al Gani 956,15000,1997,27.13267,15.9925,"(27.132670, 15.992500)"
Deport,15000,1926,33.51667,-95.3,"(33.516670, -95.300000)"
Indio Rico,15000,1887,-38.33333,-60.88333,"(-38.333330, -60.883330)"
Northwest Africa 2690,15000,2004,,,
Ransom,15000,1938,38.61667,-99.93333,"(38.616670, -99.933330)"
Tanezrouft 028,15000,1991,25.25306,0.14028,"(25.253060, 0.140280)"
Ybbsitz,15000,1977,47.96,14.89,"(47.960000, 14.890000)"
Dhofar 224,14974,2001,19.15833,54.57333,"(19.158330, 54.573330)"
Dhofar 1027,14944,2003,18.66003,54.24553,"(18.660030, 54.245530)"
Dar al Gani 595,14931,1998,27.63917,15.90133,"(27.639170, 15.901330)"
Patricia,14900,1983,32.5,-102.03333,"(32.500000, -102.033330)"
Indianópolis,14850,1989,-19.16667,-47.83333,"(-19.166670, -47.833330)"
Mejillones,14830,1875,-23.1,-70.5,"(-23.100000, -70.500000)"
Northwest Africa 6369,14830,2009,0,0,"(0.000000, 0.000000)"
Angelica,14800,1916,44.25,-88.25,"(44.250000, -88.250000)"
Acfer 379,14764,2004,27.4114,3.70467,"(27.411400, 3.704670)"
Northwest Africa 855,14600,2000,,,
Ashuwairif 001,14566,2008,29.35944,14.25528,"(29.359440, 14.255280)"
La Porte,14540,1900,41.6,-86.71667,"(41.600000, -86.716670)"
Tourinnes-la-Grosse,14500,1863,50.78333,4.76667,"(50.783330, 4.766670)"
Huntsman,14500,1910,41.18333,-103,"(41.183330, -103.000000)"
Squaw Creek,14500,,32,-98,"(32.000000, -98.000000)"
Edmonson (b),14402,1981,34.28333,-101.83333,"(34.283330, -101.833330)"
Northwest Africa 2023,14400,2002,0,0,"(0.000000, 0.000000)"
Ogi,14360,1741,33.28333,130.2,"(33.283330, 130.200000)"
Opava,14300,1925,49.96667,17.9,"(49.966670, 17.900000)"
Gifu,14290,1909,35.53333,136.88333,"(35.533330, 136.883330)"
Allan Hills A78084,14280,1978,-76.71667,159.66667,"(-76.716670, 159.666670)"
Laochenzhen,14250,1987,33.13333,115.16667,"(33.133330, 115.166670)"
Ningbo,14250,1975,29.86667,121.48333,"(29.866670, 121.483330)"
Zaoyang,14250,1984,32.3,112.75,"(32.300000, 112.750000)"
Thika,14200,2011,-1.00278,37.15028,"(-1.002780, 37.150280)"
Singhur,14180,1847,18.31667,73.91667,"(18.316670, 73.916670)"
Indian Valley,14100,1887,36.93333,-80.5,"(36.933330, -80.500000)"
Moorabie,14040,1965,-30.01667,141.06667,"(-30.016670, 141.066670)"
Beaver Creek,14000,1893,51.16667,-117.33333,"(51.166670, -117.333330)"
Hvittis,14000,1901,61.18333,22.68333,"(61.183330, 22.683330)"
Luponnas,14000,1753,46.21667,5,"(46.216670, 5.000000)"
Orgueil,14000,1864,43.88333,1.38333,"(43.883330, 1.383330)"
Saint-Sauveur,14000,1914,43.73333,1.38333,"(43.733330, 1.383330)"
Cruz del Eje,14000,1971,-30.75,-64.78333,"(-30.750000, -64.783330)"
Dhofar 1493,14000,2008,18.67378,54.45017,"(18.673780, 54.450170)"
El Bahrain,14000,1983,28.6,26.4,"(28.600000, 26.400000)"
Northwest Africa 1798,14000,2002,,,
Plymouth,14000,1893,41.33333,-86.31667,"(41.333330, -86.316670)"
Sarepta,14000,1854,48.48333,44.81667,"(48.483330, 44.816670)"
Verissimo,14000,1965,-19.73333,-48.31667,"(-19.733330, -48.316670)"
Villedieu,14000,1890,47.91667,4.35,"(47.916670, 4.350000)"
Qulumat Nadqan 001,13901,2008,23.14302,49.53252,"(23.143020, 49.532520)"
Neenach,13800,1948,34.8,-118.5,"(34.800000, -118.500000)"
St. Mark's,13780,1903,-32.01667,27.41667,"(-32.016670, 27.416670)"
Lanton,13780,1932,36.53333,-91.8,"(36.533330, -91.800000)"
Mount Baldr A76002,13773,1976,-77.58389,160.37361,"(-77.583890, 160.373610)"
Yamato 000593,13713,2000,-71.5,35.66667,"(-71.500000, 35.666670)"
Gaines County Park,13700,1977,32.83333,-102.73333,"(32.833330, -102.733330)"
Northwest Africa 064,13700,2000,,,
Northwest Africa 5515,13700,2007,,,
Stump Spring 083,13700,2010,35.98728,-115.85828,"(35.987280, -115.858280)"
Page City,13630,1980,39.16667,-101.28333,"(39.166670, -101.283330)"
Dhofar 721,13605,2001,18.79167,54.15333,"(18.791670, 54.153330)"
Khairpur,13600,1873,29.53333,72.3,"(29.533330, 72.300000)"
Yatoor,13600,1852,14.3,79.76667,"(14.300000, 79.766670)"
Alamogordo,13600,1938,32.9,-105.93333,"(32.900000, -105.933330)"
Bridgewater,13600,1890,35.71667,-81.86667,"(35.716670, -81.866670)"
Kielpa,13600,1948,-33.6,136.1,"(-33.600000, 136.100000)"
Kopjes Vlei,13600,1914,-29.3,21.15,"(-29.300000, 21.150000)"
Mount Ayliff,13600,1907,-30.81667,29.35,"(-30.816670, 29.350000)"
Pipe Creek,13600,1887,29.68333,-98.91667,"(29.683330, -98.916670)"
Waldron Ridge,13600,1887,36.63333,-83.83333,"(36.633330, -83.833330)"
Annaheim,13500,1916,52.33333,-104.86667,"(52.333330, -104.866670)"
Felsted,13500,1977,54.99056,9.49194,"(54.990560, 9.491940)"
Kalahari 009,13500,1999,-20.9818,22.9766,"(-20.981800, 22.976600)"
Hammadah al Hamra 019,13431,1990,29.06667,12.68333,"(29.066670, 12.683330)"
Kabo,13400,1971,11.85,8.21667,"(11.850000, 8.216670)"
Strathmore,13400,1917,56.58333,-3.25,"(56.583330, -3.250000)"
Wellington,13400,1955,34.95,-100.25,"(34.950000, -100.250000)"
Sueilila,13266,2005,24.63633,-14.71633,"(24.636330, -14.716330)"
Durala,13200,1815,30.3,76.63333,"(30.300000, 76.633330)"
Moonbi,13200,1892,-30.91667,151.28333,"(-30.916670, 151.283330)"
Russel Gulch,13200,1863,39.8,-105.5,"(39.800000, -105.500000)"
Tuan Tuc,13100,1921,9.66667,105.66667,"(9.666670, 105.666670)"
Gruver,13100,1934,36.33333,-101.4,"(36.333330, -101.400000)"
Guanaco,13100,2000,-25.1,-69.53333,"(-25.100000, -69.533330)"
Nazareth (e),13100,1977,34.58333,-102.05,"(34.583330, -102.050000)"
Ryechki,13000,1914,51.13333,34.5,"(51.133330, 34.500000)"
Bruno,13000,1931,52.26667,-105.35,"(52.266670, -105.350000)"
Dungannon,13000,1922,36.85,-82.45,"(36.850000, -82.450000)"
Floyd,13000,1966,34.19333,-103.575,"(34.193330, -103.575000)"
Hardtner,13000,1972,37.06667,-98.66167,"(37.066670, -98.661670)"
Harriman (Om),13000,1938,35.95,-84.56667,"(35.950000, -84.566670)"
Jiddat al Harasis 574,13000,2009,19.75377,56.29692,"(19.753770, 56.296920)"
Lancaster County,13000,1903,40.66667,-96.75,"(40.666670, -96.750000)"
Northwest Africa 2173,13000,2001,,,
Northwest Africa 6682,13000,2010,0,0,"(0.000000, 0.000000)"
Northwest Africa 7251,13000,2012,0,0,"(0.000000, 0.000000)"
Northwest Africa 7757,13000,2012,0,0,"(0.000000, 0.000000)"
Park,13000,1969,39.11,-100.36167,"(39.110000, -100.361670)"
Seagraves,13000,1962,32.93333,-102.58333,"(32.933330, -102.583330)"
Talpa,13000,1963,31.86667,-99.58333,"(31.866670, -99.583330)"
Umbarger,13000,1954,34.95,-102.1175,"(34.950000, -102.117500)"
Uruachic,13000,1989,27.85,-108.23333,"(27.850000, -108.233330)"
Caldwell,12900,1961,37.03333,-97.625,"(37.033330, -97.625000)"
Hesston,12900,1951,38.11667,-97.43333,"(38.116670, -97.433330)"
Kingston,12900,1891,32.9,-107.73333,"(32.900000, -107.733330)"
Hasparos,12880,1935,34,-105.5,"(34.000000, -105.500000)"
Smara,12870,2000,26.68333,-11.73333,"(26.683330, -11.733330)"
Al Huqf 064,12834,2002,19.40412,57.27497,"(19.404120, 57.274970)"
Lissa,12800,1808,50.2,14.85,"(50.200000, 14.850000)"
Northwest Africa 5418,12800,2006,,,
Pampa (d),12800,1986,-23.2,-70.43333,"(-23.200000, -70.433330)"
Ramlat as Sahmah 276,12800,2008,20.5225,56.11768,"(20.522500, 56.117680)"
De Nova,12700,1940,39.85,-102.95,"(39.850000, -102.950000)"
Divnoe,12700,1981,45.7,43.7,"(45.700000, 43.700000)"
O'Donnell,12700,1992,32.91217,-101.91867,"(32.912170, -101.918670)"
Willard (b),12700,1934,34.5,-105.83333,"(34.500000, -105.833330)"
Shişr 168,12688,2004,18.60667,53.95117,"(18.606670, 53.951170)"
Mayerthorpe,12610,1964,53.775,-115.03333,"(53.775000, -115.033330)"
Murray,12600,1950,36.6,-88.1,"(36.600000, -88.100000)"
Dorofeevka,12600,1910,53.33333,70.06667,"(53.333330, 70.066670)"
Peekskill,12570,1992,41.28333,-73.91667,"(41.283330, -73.916670)"
Cumulus Hills 04079,12550,2003,,,
Dergaon,12500,2001,26.68333,93.86667,"(26.683330, 93.866670)"
Djebel In-Azzene,12500,1990,27.86667,0.45,"(27.866670, 0.450000)"
Floydada,12500,1912,33.98333,-101.28333,"(33.983330, -101.283330)"
Iquique,12500,1871,-20.18333,-69.73333,"(-20.183330, -69.733330)"
Kress (a),12500,1951,34.35833,-101.73,"(34.358330, -101.730000)"
Nenntmannsdorf,12500,1872,50.96667,13.95,"(50.966670, 13.950000)"
Graves Nunataks 06102,12497.5,2006,,,
Dhofar 446,12400,2001,18.93805,54.68658,"(18.938050, 54.686580)"
Northwest Africa 241,12400,2000,,,
Pampa Providencia,12400,1994,-24.45,-69.57167,"(-24.450000, -69.571670)"
Park City,12300,1934,,,
Sahara 97097,12300,1997,,,
San Borjita,12300,1983,-27.55861,-56.13444,"(-27.558610, -56.134440)"
Albion,12280,1966,46.83333,-117.25,"(46.833330, -117.250000)"
Colonia Obrera,12200,1973,24.01667,-104.66667,"(24.016670, -104.666670)"
Dalgaranga,12200,1923,-27.71667,117.25,"(-27.716670, 117.250000)"
Holland's Store,12200,1887,34.36667,-85.43333,"(34.366670, -85.433330)"
Jiddat al Harasis 664,12175,2011,19.82562,55.684,"(19.825620, 55.684000)"
Los Vientos 028,12110,2012,-24.68333,-69.76667,"(-24.683330, -69.766670)"
Ragland,12100,1982,34.76778,-103.55,"(34.767780, -103.550000)"
Northwest Africa 2680,12050,2005,0,0,"(0.000000, 0.000000)"
Charwallas,12000,1834,29.48333,75.5,"(29.483330, 75.500000)"
Devgaon,12000,2001,19,81,"(19.000000, 81.000000)"
New Halfa,12000,1994,15.36667,35.68333,"(15.366670, 35.683330)"
Okniny,12000,1834,50.83333,25.5,"(50.833330, 25.500000)"
Tatahouine,12000,1931,32.95,10.41667,"(32.950000, 10.416670)"
Allan Hills 84005,12000,1984,-76.89102,156.89321,"(-76.891020, 156.893210)"
Aswan,12000,1955,23.98611,32.62361,"(23.986110, 32.623610)"
Barranca Blanca,12000,1855,-28.08333,-69.33333,"(-28.083330, -69.333330)"
Bechar 002,12000,1998,30.83333,-3.33333,"(30.833330, -3.333330)"
Boolka,12000,1968,-30.06667,141.06667,"(-30.066670, 141.066670)"
Cope,12000,1934,39.66667,-102.83333,"(39.666670, -102.833330)"
Edmonson (a),12000,1955,34.28333,-101.83333,"(34.283330, -101.833330)"
Great Sand Sea 019,12000,1999,25.53667,25.65778,"(25.536670, 25.657780)"
Hammadah al Hamra 051,12000,1994,28.8435,12.99683,"(28.843500, 12.996830)"
Jenny's Creek,12000,1883,37.9,-82.38333,"(37.900000, -82.383330)"
Kaldoonera Hill,12000,1956,-32.61667,134.85,"(-32.616670, 134.850000)"
Karasburg,12000,1964,-27.66667,18.96667,"(-27.666670, 18.966670)"
Mission,12000,1949,43.31667,-100.76667,"(43.316670, -100.766670)"
Northwest Africa 067,12000,2000,,,
Northwest Africa 2238,12000,2003,,,
Northwest Africa 4292,12000,2005,,,
Northwest Africa 5549,12000,2008,0,0,"(0.000000, 0.000000)"
Northwest Africa 5824,12000,2007,0,0,"(0.000000, 0.000000)"
Northwest Africa 753,12000,2000,,,
Pooposo,12000,1910,-18.33333,-66.83333,"(-18.333330, -66.833330)"
Shrewsbury,12000,1907,39.76667,-76.66667,"(39.766670, -76.666670)"
Starvation Lake,12000,1975,-30.46667,141.08333,"(-30.466670, 141.083330)"
Ashuwairif 002,11953,2008,29.37972,14.26972,"(29.379720, 14.269720)"
Acfer 353,11935,2001,27.48917,3.89,"(27.489170, 3.890000)"
Elephant Moraine 87538,11894,1987,-76.18333,157.16667,"(-76.183330, 157.166670)"
Waka,11875,1963,36.15,-101.05,"(36.150000, -101.050000)"
Safsaf,11870,1998,30.26667,-4.66667,"(30.266670, -4.666670)"
Trenzano,11800,1856,45.46667,10,"(45.466670, 10.000000)"
Derrick Peak A78007,11800,1978,-80.06667,156.38333,"(-80.066670, 156.383330)"
McKenzie Draw (a),11800,1989,32.925,-102.625,"(32.925000, -102.625000)"
Northwest Africa 6409,11800,2008,0,0,"(0.000000, 0.000000)"
Ragland Hill,11800,1980,34.78333,-103.66667,"(34.783330, -103.666670)"
Somervell County,11800,1919,32.18333,-97.8,"(32.183330, -97.800000)"
Tonganoxie,11800,1886,39.08333,-95.11667,"(39.083330, -95.116670)"
Vaalbult,11800,1921,-29.75,22.5,"(-29.750000, 22.500000)"
Northwest Africa 5201,11730,2007,0,0,"(0.000000, 0.000000)"
Northwest Africa 7059,11730,2008,0,0,"(0.000000, 0.000000)"
Hill City,11700,1947,39.36667,-99.85,"(39.366670, -99.850000)"
Little River (b),11700,1965,38.44,-98.06667,"(38.440000, -98.066670)"
Willow Grove,11700,1995,-38.10306,146.18111,"(-38.103060, 146.181110)"
Sayh al Uhaymir 277,11643,2002,20.16658,57.07545,"(20.166580, 57.075450)"
Fukutomi,11620,1882,33.18333,130.2,"(33.183330, 130.200000)"
Beeler,11620,1924,38.53333,-100.21667,"(38.533330, -100.216670)"
Silver Crown,11600,1887,41.23333,-104.98333,"(41.233330, -104.983330)"
Northwest Africa 1685,11560,2002,0,0,"(0.000000, 0.000000)"
Northwest Africa 5000,11528,2007,,,
Kokubunji,11510,1986,34.3,133.95,"(34.300000, 133.950000)"
Bandong,11500,1871,-6.91667,107.6,"(-6.916670, 107.600000)"
Deep Springs,11500,1846,36.5,-79.75,"(36.500000, -79.750000)"
Peetz,11500,1937,40.95,-103.08333,"(40.950000, -103.083330)"
Seneca Township,11500,1923,41.78333,-84.18333,"(41.783330, -84.183330)"
Lewis Cliff 85319,11491,1985,-84.26398,161.39532,"(-84.263980, 161.395320)"
Northwest Africa 2885,11480,2003,,,
Dar al Gani 399,11455,1998,27.86667,15.94283,"(27.866670, 15.942830)"
al-Jimshan,11450,1955,20.7,52.83333,"(20.700000, 52.833330)"
Northwest Africa 6279,11445,2009,0,0,"(0.000000, 0.000000)"
Novosibirsk,11410,1978,55,82.9,"(55.000000, 82.900000)"
Dhofar 1558,11400,2009,18.39317,54.66433,"(18.393170, 54.664330)"
Rakity,11400,1971,51.8,79.9,"(51.800000, 79.900000)"
Clifford,11360,1962,39.1,-103.25833,"(39.100000, -103.258330)"
Kapoeta,11355,1942,4.7,33.63333,"(4.700000, 33.633330)"
Corowa,11340,1964,-36,146.36667,"(-36.000000, 146.366670)"
Nazareth (iron),11310,1968,34.52667,-102.105,"(34.526670, -102.105000)"
Mount Browne,11300,1902,-29.8,141.7,"(-29.800000, 141.700000)"
Binya,11300,1981,-34.225,146.38167,"(-34.225000, 146.381670)"
Cedartown,11300,1898,34.01667,-85.26667,"(34.016670, -85.266670)"
Clark County,11300,1937,38,-84.16667,"(38.000000, -84.166670)"
Densmore (1950),11300,1950,39.56583,-99.64722,"(39.565830, -99.647220)"
Duel Hill (1873),11300,1873,35.85,-82.7,"(35.850000, -82.700000)"
Grayton,11300,1983,30.31167,-86.16667,"(30.311670, -86.166670)"
Mount Dyrring,11300,1903,-32.33333,151.2,"(-32.333330, 151.200000)"
Sahara 97087,11210,1997,,,
Darinskoe,11200,1984,51.41667,51.96667,"(51.416670, 51.966670)"
Holyoke,11200,1933,40.56667,-102.3,"(40.566670, -102.300000)"
Jiddat al Harasis 426,11170.1,2007,19.93787,56.39555,"(19.937870, 56.395550)"
Jaralito,11138,1977,26.26583,-103.885,"(26.265830, -103.885000)"
Northwest Africa 7650,11115,2012,0,0,"(0.000000, 0.000000)"
Barrilla,11100,1994,30.78333,-103.46667,"(30.783330, -103.466670)"
Answer,11090,1970,-21.65972,140.90694,"(-21.659720, 140.906940)"
Lundsgård,11000,1889,56.21667,13.03333,"(56.216670, 13.033330)"
Phuoc-Binh,11000,1941,15.71667,108.1,"(15.716670, 108.100000)"
Aldama (a),11000,1985,28.83333,-105.86667,"(28.833330, -105.866670)"
Bison,11000,1958,38.30667,-99.71,"(38.306670, -99.710000)"
Glen Rose (iron),11000,1934,32.25,-97.71667,"(32.250000, -97.716670)"
Goronyo,11000,2001,13.26667,5.4,"(13.266670, 5.400000)"
Northwest Africa 250,11000,2000,,,
Yamato 75102,11000,1975,-71.5,35.66667,"(-71.500000, 35.666670)"
Elyria,10900,1971,38.28,-97.365,"(38.280000, -97.365000)"
Frankfort (iron),10900,1866,38.2,-84.83333,"(38.200000, -84.833330)"
Kenna,10900,1972,33.9,-103.55333,"(33.900000, -103.553330)"
Saotome,10880,1892,36.5,137,"(36.500000, 137.000000)"
Bingera,10841,1880,-29.88333,150.56667,"(-29.883330, 150.566670)"
Jiddat al Harasis 003,10830,1999,19.53,55.75833,"(19.530000, 55.758330)"
Credo,10820,1967,-30.36667,120.73333,"(-30.366670, 120.733330)"
Vengerovo,10800,1950,56.13333,77.26667,"(56.133330, 77.266670)"
Northwest Africa 509,10800,2000,,,
Yamato 81124,10790,1981,-71.5,35.66667,"(-71.500000, 35.666670)"
Quesa,10750,1898,39,-0.66667,"(39.000000, -0.666670)"
Finney,10700,1962,34.26667,-101.56667,"(34.266670, -101.566670)"
Yamato 002875,10667,2000,0,0,"(0.000000, 0.000000)"
Grosvenor Mountains 03003,10640,2003,,,
Rose City,10600,1921,44.51667,-83.95,"(44.516670, -83.950000)"
Derrick Peak A78013,10600,1978,-80.06667,156.38333,"(-80.066670, 156.383330)"
Muslyumovo,10580,1964,55.3,53.2,"(55.300000, 53.200000)"
Allan Hills A77250,10555,1977,-76.71667,159.66667,"(-76.716670, 159.666670)"
Nahuel Niyeu,10540,2005,-40.53333,-66.63333,"(-40.533330, -66.633330)"
Allan Hills A77283,10510,1977,-76.71667,159.66667,"(-76.716670, 159.666670)"
Gross-Divina,10500,1837,49.26667,18.71667,"(49.266670, 18.716670)"
Menow,10500,1862,53.18333,13.15,"(53.183330, 13.150000)"
Pampanga,10500,1859,15.08333,120.7,"(15.083330, 120.700000)"
Tambakwatu,10500,1975,-7.75,112.76667,"(-7.750000, 112.766670)"
Dhofar 1026,10500,2003,18.65952,54.2463,"(18.659520, 54.246300)"
Lake Grace,10500,1956,-33.06667,118.21667,"(-33.066670, 118.216670)"
Vitoria da Conquista,10500,2007,-14.83861,-40.83611,"(-14.838610, -40.836110)"
Allan Hills A76003,10495,1976,-76.71667,159.66667,"(-76.716670, 159.666670)"
Stretchleigh,10400,1623,50.38333,-3.95,"(50.383330, -3.950000)"
Barwise,10400,1950,34,-101.5,"(34.000000, -101.500000)"
Dar al Gani 698,10400,1999,,,
Johnson City,10400,1937,37.55,-101.68333,"(37.550000, -101.683330)"
Spearman,10400,1934,36.25,-101.21667,"(36.250000, -101.216670)"
Shalim 003,10350,2001,18.18233,55.50183,"(18.182330, 55.501830)"
Shalim 004,10350,2001,18.18233,55.50183,"(18.182330, 55.501830)"
Sahara 98034,10345,1998,,,
Bahjoi,10322,1934,28.48333,78.5,"(28.483330, 78.500000)"
Miller Range 090003,10310,2009,0,0,"(0.000000, 0.000000)"
Mantos Blancos,10300,1876,-23.45,-70.11667,"(-23.450000, -70.116670)"
Nerft,10250,1864,56.5,21.5,"(56.500000, 21.500000)"
Ramlat as Sahmah 204,10248.8,2003,20.6282,56.19198,"(20.628200, 56.191980)"
Fermo,10200,1996,43.18111,13.75333,"(43.181110, 13.753330)"
Raghunathpura,10200,1986,27.72528,76.465,"(27.725280, 76.465000)"
Edmonton (Kentucky),10200,1942,37.03333,-85.63333,"(37.033330, -85.633330)"
Ellerslie,10200,1905,-28.9,146.76667,"(-28.900000, 146.766670)"
Shişr 036,10175,2002,18.50755,53.99325,"(18.507550, 53.993250)"
Lonewolf Nunataks 94104,10172,1994,-81.33333,152.83333,"(-81.333330, 152.833330)"
Asuka 881986,10147,1988,-72,26,"(-72.000000, 26.000000)"
Northwest Africa 4209,10100,2004,,,
Tendo,10100,1910,38.35,140.37333,"(38.350000, 140.373330)"
Dhofar 069,10083,1999,19.15867,54.731,"(19.158670, 54.731000)"
Reckling Peak A79015,10022,1979,-76.21541,158.5392,"(-76.215410, 158.539200)"
Sayh al Uhaymir 425,10006.7,2005,20.93015,57.14505,"(20.930150, 57.145050)"
Djoumine,10000,1999,36.95,9.55,"(36.950000, 9.550000)"
Eagle,10000,1947,40.78167,-96.47167,"(40.781670, -96.471670)"
El Idrissia,10000,1989,34.41667,3.25,"(34.416670, 3.250000)"
Milena,10000,1842,46.18333,16.1,"(46.183330, 16.100000)"
Nakhla,10000,1911,31.31667,30.35,"(31.316670, 30.350000)"
Rembang,10000,1919,-6.73333,111.36667,"(-6.733330, 111.366670)"
Tagish Lake,10000,2000,59.70444,-134.20139,"(59.704440, -134.201390)"
Tugalin-Bulen,10000,1967,45.46667,105.38333,"(45.466670, 105.383330)"
Cullison,10000,1911,37.61667,-98.91667,"(37.616670, -98.916670)"
Derrick Peak 00200,10000,2000,-80.06667,156.38333,"(-80.066670, 156.383330)"
Egvekinot,10000,1970,66.8,178.2,"(66.800000, 178.200000)"
Gascoyne Junction,10000,1978,-24.5,115.18333,"(-24.500000, 115.183330)"
Grosvenor Mountains 95500,10000,1995,-85.66667,175,"(-85.666670, 175.000000)"
Kalvesta,10000,1968,38.08333,-100.25,"(38.083330, -100.250000)"
Kearney,10000,1934,40.68333,-99.06667,"(40.683330, -99.066670)"
Lazarev,10000,1961,-71.95,11.5,"(-71.950000, 11.500000)"
Lismore,10000,1959,-35.95,143.33333,"(-35.950000, 143.333330)"
Locust Grove,10000,1857,33.33333,-84.1,"(33.333330, -84.100000)"
Misteca,10000,1804,16.8,-97.1,"(16.800000, -97.100000)"
Northwest Africa 3104,10000,2003,,,
Northwest Africa 4676,10000,2007,0,0,"(0.000000, 0.000000)"
Northwest Africa 6410,10000,2009,0,0,"(0.000000, 0.000000)"
Pampa (b),10000,1986,-23.2,-70.43333,"(-23.200000, -70.433330)"
Pampa (e),10000,1987,-23.2,-70.43333,"(-23.200000, -70.433330)"
Plateau du Tademait 003,10000,2002,28.29833,0.66667,"(28.298330, 0.666670)"
Scottsville,10000,1867,36.76667,-86.16667,"(36.766670, -86.166670)"
Sombrerete,10000,1958,23.63333,-103.66667,"(23.633330, -103.666670)"
Teocaltiche,10000,1903,21.43333,-102.56667,"(21.433330, -102.566670)"
Northwest Africa 4475,9990,2005,,,
Palmersville,9979,1908,36.4665,-88.60283,"(36.466500, -88.602830)"
Round Top (a),9935,1934,30.05806,-96.65139,"(30.058060, -96.651390)"
Sahara 97036,9905,1997,,,
Hope Creek,9830,1998,65.38333,-146.26667,"(65.383330, -146.266670)"
Shields,9780,1962,38.7,-100.35,"(38.700000, -100.350000)"
Sahara 97035,9750,1997,,,
Northwest Africa 778,9747,1999,29.41667,-5.26667,"(29.416670, -5.266670)"
Mulberry Draw,9716,1963,35.63333,-100.13333,"(35.633330, -100.133330)"
Khohar,9700,1910,25.1,81.53333,"(25.100000, 81.533330)"
Utrecht,9700,1843,52.11667,5.18333,"(52.116670, 5.183330)"
Dhofar 131,9680,2000,19.136,54.82267,"(19.136000, 54.822670)"
Cumulus Hills 04077,9625,2003,,,
Northwest Africa 4708,9625,2006,0,0,"(0.000000, 0.000000)"
Acfer 371,9608,2002,27.67817,4.46533,"(27.678170, 4.465330)"
